State,District,Sub District,% Rural Population,% Rural Households,OFC Density
RAJASTHAN,Rajsamand,Nathdwara,81.02202009553346,81.80830844420309,0.3206
KARNATAKA,Yadgir,Shahpur,81.0409739811507,79.85632415852773,0.0969
KARNATAKA,Mandya,Shrirangapattana,81.05621257443491,81.38104234827888,0.3197
ODISHA,Nayagarh,Khandapada,81.06408630760596,82.33317118471676,0.2747
MADHYA PRADESH,Bhind,Mihona,81.0659421748172,83.02199827946417,0.7724
KARNATAKA,Gadag,Mundargi,81.10722760942251,81.48287259615384,0.2614
UTTARAKHAND,Almora,Ranikhet,81.13738963685032,78.67001254705144,0.2362
MAHARASHTRA,Nashik,Sinnar,81.1487052166633,78.65223515457039,0.0887
PUNJAB,Jalandhar,Jalandhar - II,81.15837613259366,80.83852111164319,0.1038
RAJASTHAN,Sikar,Sri Madhopur,81.1656563717154,81.23955212111655,0.2679
HIMACHAL PRADESH,Solan,Kasauli,81.2039129400571,79.3604280800102,0.0778
MAHARASHTRA,Osmanabad,Tuljapur,81.22770090254197,82.49567632723652,0.008
UTTAR PRADESH,Agra,Kiraoli,81.24303194501724,81.60352847238946,0.23
GUJARAT,Surendranagar,Halvad,81.27251461988304,79.9463178354364,0.2572
UTTAR PRADESH,Kannauj,Kannauj,81.32697271285011,81.06659142212189,0.0579
JHARKHAND,Latehar,Latehar,81.32738157029655,80.356284880068,0.6085
ODISHA,Gajapati,Kashinagara,81.3435567457183,80.55422072721447,0.1966
UTTAR PRADESH,Budaun,Bisauli,81.34472790861936,81.06719781947793,0.8977
RAJASTHAN,Bharatpur,Kaman,81.3482782460321,80.07744610787572,0.202
UTTAR PRADESH,Fatehpur,Fatehpur,81.37412182738339,81.34704229074443,0.0127
UTTAR PRADESH,Fatehpur,Fatehpur,81.37412182738339,81.34704229074443,0.4805
UTTAR PRADESH,Baghpat,Baghpat,81.39103593036178,81.4831391311058,0.6674
MAHARASHTRA,Latur,Ahmadpur,81.39629416347685,83.13657210803466,0.0017
UTTAR PRADESH,Bareilly,Faridpur,81.42774882188812,81.90562067929065,0.4573
UTTAR PRADESH,Bijnor,Chandpur,81.45670980651502,82.4479546509315,0.1923
ASSAM,Dibrugarh,Naharkatiya,81.50772645778194,79.70175660305826,0.1762
PUNJAB,Amritsar,Amritsar -I,81.51806302843966,80.90141131768218,0.8136
ASSAM,Goalpara,Dudhnai,81.53178225537125,80.36306616006273,0.0425
BIHAR,Araria,Forbesganj,81.5362461943553,82.02222996944406,0.7747
PUNJAB,Jalandhar,Phillaur,81.54333406683223,81.28958117341394,0.0215
RAJASTHAN,Baran,Atru,81.56162684467088,80.9948848226853,0.2107
UTTAR PRADESH,Mahamaya Nagar,Sikandra Rao,81.5743745782528,82.22222222222221,0.0403
GUJARAT,Junagadh,Sutrapada,81.59303505015215,80.83610802811691,0.1433
MAHARASHTRA,Satara,Wai,81.61672550419685,81.57602663706992,0.3518
MAHARASHTRA,Nashik,Yevla,81.62392216739322,81.95546879316377,0.0033
MIZORAM,Mamit,Reiek,81.63093972127385,80.22066738428417,0.2004
UTTAR PRADESH,Banda,Atarra,81.64217737599698,81.32931447561636,0.022
KARNATAKA,Tumkur,Sira,81.65656333862404,82.16920598128728,0.1312
MAHARASHTRA,Yavatmal,Umarkhed,81.7016698990195,83.43811747799533,0.1553
ASSAM,Darrang,Mangaldoi (Pt),81.72598611900116,79.99066293183941,0.0778
ASSAM,Darrang,Mangaldoi (Pt),81.72598611900116,79.99066293183941,0.003
RAJASTHAN,Jaipur,Chomu,81.73408707143382,81.47422493702356,0.2482
PUNJAB,Hoshiarpur,Mukerian,81.75298376723184,81.72276665246414,0.9737
MADHYA PRADESH,Morena,Ambah,81.763043654736,84.05586568991636,0.0005
GUJARAT,Ahmadabad,Ranpur,81.76613649570626,80.8010649997106,0.0707
ANDHRA PRADESH,Chittoor,Kuppam,81.77026701748854,80.82667849748594,0.1859
MAHARASHTRA,Dhule,Shirpur,81.78198073137393,81.35992635777846,0.0506
MAHARASHTRA,Ahmadnagar,Rahta,81.79665194938922,81.22421226684799,0.5935
BIHAR,Supaul,Supaul,81.83304737949683,82.81032893560236,0.3392
KARNATAKA,Hassan,Sakleshpur,81.84602706925905,81.96751913384357,0.1462
BIHAR,Nawada,Rajauli,81.8500114302215,81.28784159711995,0.0153
GUJARAT,Vadodara,Karjan,81.85631851246278,81.70124950528637,0.4828
GUJARAT,Junagadh,Kodinar,81.86609792446976,80.8998852696164,0.0794
KERALA,Thiruvananthapuram,Nedumangad,81.88125071669204,82.12563526769885,0.1937
BIHAR,Sheohar,Sheohar,81.89078823635498,83.07229960122523,1.5174
GUJARAT,Bhavnagar,Umrala,81.92370515389872,81.10081938012112,0.506
MAHARASHTRA,Buldana,Jalgaon (Jamod),81.94645741685449,84.06721597117628,0.0512
GUJARAT,Kheda,Kapadvanj,81.94956949569494,81.86793207519727,0.2528
MAHARASHTRA,Sindhudurg,Kankavli,81.95868287815514,82.12201591511936,0.0103
HIMACHAL PRADESH,Bilaspur,Bilaspur Sadar,81.96634704281904,79.67617967617969,0.502
JHARKHAND,Palamu,Hussainabad,81.9822539897714,82.23196845170088,0.7181
KARNATAKA,Ramanagara,Magadi,81.98645022345849,82.16387231984524,0.2032
UTTAR PRADESH,Jalaun,Kalpi,82.00048667063213,82.27476307931974,0.019
GUJARAT,Amreli,Babra,82.01692273752677,81.25349957071933,0.3549
KARNATAKA,Mysore,Hunsur,82.02415156751943,82.01848011710173,0.2134
MAHARASHTRA,Ahmadnagar,Sangamner,82.03381980124564,81.48493483635754,0.3711
GUJARAT,Anand,Umreth,82.04425913024055,81.36479420833892,0.8174
UTTAR PRADESH,Firozabad,Tundla,82.04482017433449,80.73589034589222,0.1594
KARNATAKA,Chikkaballapura,Bagepalli,82.05866003989144,82.52414011442526,0.1869
MADHYA PRADESH,Chhatarpur,Bijawar,82.05963778982581,84.33659890141004,0.3047
PUNJAB,Gurdaspur,Gurdaspur,82.08313908408486,81.39292674355451,1.2355
MADHYA PRADESH,Balaghat,Baihar,82.12567521944632,82.66468471287747,0.4991
MAHARASHTRA,Yavatmal,Darwha,82.15935908907763,84.75010013796786,0.1983
UTTAR PRADESH,Etah,Etah,82.18948392381733,82.0085207645659,0.3924
UTTAR PRADESH,Moradabad,Kanth,82.20315572773134,82.40064563116351,0.0365
GUJARAT,Banas Kantha,Bhabhar,82.22196959854489,80.0483114228643,0.4853
ANDHRA PRADESH,Anantapur,Puttaparthi,82.23389830508474,84.11970010341263,0.2323
PUNJAB,Jalandhar,Nakodar,82.23792618071936,81.5215077919928,0.0084
UTTAR PRADESH,Bareilly,Meerganj,82.31046343597988,82.71494433272844,0.47
MAHARASHTRA,Washim,Mangrulpir,82.31644673759189,84.72302290236361,0.4824
KARNATAKA,Tumkur,Chiknayakanhalli,82.31744684863057,82.32532502090778,0.1799
MADHYA PRADESH,Barwani,Pansemal,82.33264757081817,81.37904971312743,0.019
HARYANA,Sonipat,Gohana,82.33817339275443,82.1046441582284,0.5007
MAHARASHTRA,Raigarh,Alibag,82.34893105302604,81.92124210044537,0.6113
JAMMU & KASHMIR,Jammu,Bishnah,82.35162152946033,82.59102156238953,0.473
RAJASTHAN,Ganganagar,Vijainagar,82.35439390821156,81.98530691828279,0.244
GUJARAT,Jamnagar,Bhanvad,82.36554344103662,80.32411971136784,0.1539
KARNATAKA,Mysore,Tirumakudal - Narsipur,82.3668395911449,82.04076868078151,0.2581
RAJASTHAN,Pali,Desuri,82.38861127350782,83.44411494017793,0.2372
MAHARASHTRA,Satara,Phaltan,82.44009490263142,81.81485855688656,0.2425
GUJARAT,Vadodara,Padra,82.4521156370228,82.61650696864112,0.4827
HARYANA,Mahendragarh,Narnaul,82.47309771743477,82.2464878806778,0.6248
UTTARAKHAND,Udham Singh Nagar,Gadarpur,82.47392020497803,81.72485207100591,0.2574
RAJASTHAN,Ganganagar,Padampur,82.53727307366118,82.20940130521139,0.3154
RAJASTHAN,Ganganagar,Gharsana,82.54670313682128,82.02328966521107,0.1683
ODISHA,Malkangiri,Malkangiri,82.54670516782339,81.6652563017668,0.269
MAHARASHTRA,Nanded,Biloli,82.55572729035784,83.86445565969719,0.1279
MEGHALAYA,West Khasi Hills,Mairang,82.57699819255917,82.63947890116114,0.0201
BIHAR,Rohtas,Dawath,82.58263796044443,82.56779868067431,0.0327
UTTAR PRADESH,Mau,Muhammadabad Gohna,82.59936423090161,83.8761286014385,0.0406
HARYANA,Hisar,Adampur,82.62629974413413,82.4336143861736,0.2845
RAJASTHAN,Hanumangarh,Pilibanga,82.71422942308138,82.12627330853573,0.2013
MAHARASHTRA,Nagpur,Ramtek,82.72284311315343,82.74844676444721,0.0012
GUJARAT,Tapi,Songadh,82.72362500108798,82.90003439415705,0.2582
GUJARAT,Narmada,Nandod,82.72869451946252,81.85251480162867,0.3357
HIMACHAL PRADESH,Hamirpur,Tira Sujanpur,82.7352359423566,83.45646684747031,0.5206
ODISHA,Baleshwar,Jaleswar,82.7398270429711,83.29242052307787,0.3957
GUJARAT,Surat,Olpad,82.7469189112301,82.37932806878183,0.3852
HARYANA,Sonipat,Ganaur,82.79125521414865,82.46461239715877,0.3631
MAHARASHTRA,Pune,Baramati,82.83030726256983,82.40936290038718,0.0137
MADHYA PRADESH,Morena,Porsa,82.83871358488281,83.367209501653,0.0218
RAJASTHAN,Ajmer,Masuda,82.84065108104612,83.36811208695453,0.1803
MADHYA PRADESH,Betul,Amla,82.84466802175714,81.78562574033774,0.2669
HARYANA,Mewat,Taoru,82.84785763110243,79.07004166339124,0.4079
KARNATAKA,Bellary,Kudligi,82.85243492251563,81.9950107874865,0.1407
GUJARAT,Amreli,Lilia,82.85586614368701,84.0589092086098,0.3017
BIHAR,Rohtas,Nasriganj,82.85613519894052,83.15905845501865,0.0442
UTTAR PRADESH,Budaun,Dataganj,82.8609680472031,82.7791724302816,0.459
PUNJAB,Mansa,Budhlada,82.88065455858911,82.70440251572327,0.385
RAJASTHAN,Hanumangarh,Rawatsar,82.88483761025486,81.91335158640682,0.2322
ODISHA,Kandhamal,Baliguda,82.89007457459519,82.40881799444395,0.1663
ANDHRA PRADESH,Srikakulam,Ponduru,82.89349032345378,82.90718220559194,1.024
PUNJAB,Tarn Taran,Patti,82.89600401652251,82.44757544330054,0.5492
RAJASTHAN,Jaipur,Bassi,82.92312249201323,82.54327235271725,0.2274
PUNJAB,Sangrur,Lehra,82.9372573310571,82.11167187374829,0.0495
UTTAR PRADESH,Bulandshahr,Siana,82.9784982065505,84.18498296700733,0.5421
BIHAR,Munger,Tarapur,82.9885495490591,83.33952451708767,0.819
BIHAR,Sitamarhi,Belsand,82.9900914760227,83.48930962493701,0.0032
UTTAR PRADESH,Budaun,Sahaswan,83.01716906643682,83.23789378257914,0.2128
BIHAR,Nalanda,Silao,83.02534231631283,83.13034360380706,0.0233
BIHAR,Araria,Araria,83.02554728062054,83.78855374932222,1.2267
ASSAM,Dibrugarh,Tengakhat,83.04683460481318,81.01536291959573,0.497
RAJASTHAN,Pali,Bali,83.05456612353164,83.32481592943805,0.2166
UTTAR PRADESH,Jhansi,Moth,83.07635865418644,83.5723878592533,0.0371
UTTARAKHAND,Udham Singh Nagar,Sitarganj,83.08336597832373,82.32359596790783,0.0684
RAJASTHAN,Pratapgarh,Pratapgarh,83.08810230976678,82.98852809644175,0.2971
KARNATAKA,Chikkaballapura,Gudibanda,83.09034245593925,82.6090306672831,0.2492
KARNATAKA,Kolar,Malur,83.09555968259328,82.05289552466488,0.2365
KARNATAKA,Hassan,Arsikere,83.1241933284497,83.95259959128427,0.2193
MAHARASHTRA,Buldana,Mehkar,83.13630197230133,84.49225296713068,0.1984
MADHYA PRADESH,Datia,Indergarh,83.16912672270873,83.88679802228619,0.4066
BIHAR,Purba Champaran,Sugauli,83.18291906224681,84.21508008525545,1.1403
JAMMU & KASHMIR,Samba,Samba,83.1874141575049,83.68586067140782,0.1096
MADHYA PRADESH,Hoshangabad,Sohagpur,83.21535821535821,82.63252913179058,0.0814
GUJARAT,Bhavnagar,Talaja,83.23103046977434,80.50143071263115,0.4427
ODISHA,Anugul,Rengali Damsite,83.23114329510017,84.02792696025779,0.2451
KARNATAKA,Hassan,Channarayapatna,83.23719254605108,83.47770062280765,0.3626
MANIPUR,Imphal East,Jiribam,83.2496920479949,83.17175344105327,0.0319
RAJASTHAN,Ganganagar,Anupgarh,83.25751126486392,83.04374040780532,0.2402
GUJARAT,Anand,Borsad,83.2627419992098,84.24036281179139,0.6306
MAHARASHTRA,Bid,Dharur,83.27982966178035,84.33568093693124,0.0352
UTTAR PRADESH,Muzaffarnagar,Budhana,83.29245665695142,83.44068477638837,0.5166
ANDHRA PRADESH,Rangareddy,Ibrahimpatnam,83.31351512039564,84.67712513681138,0.3926
ODISHA,Kendrapara,Pattamundai,83.32534476383506,84.61670419213037,0.4796
ASSAM,Barpeta,Barpeta,83.3291394061399,82.3609745438654,0.0731
BIHAR,Kaimur (Bhabua),Bhabua,83.3535695329087,83.52593276147732,0.6709
MADHYA PRADESH,Neemuch,Singoli,83.3627763847732,84.14799421756415,0.0022
RAJASTHAN,Sikar,Lachhmangarh,83.36469796483007,85.44336144270433,0.1041
RAJASTHAN,Sikar,Lachhmangarh,83.36469796483007,85.44336144270433,0.2651
HARYANA,Rohtak,Sampla,83.39363300114677,83.30169977645619,0.0178
MADHYA PRADESH,Guna,Kumbhraj,83.4121746742534,85.04019117966544,0.0174
ODISHA,Sundargarh,Koida,83.43376445228297,81.61719549641761,0.1039
MAHARASHTRA,Pune,Shirur,83.45415579091573,81.94693327730884,0.1655
JHARKHAND,Sahibganj,Rajmahal,83.46327183768474,82.43787133456846,0.402
MADHYA PRADESH,Chhatarpur,Bada Malhera,83.47230360120793,85.59067122666777,0.5218
MAHARASHTRA,Nandurbar,Talode,83.48741653826399,83.91297392417214,0.4057
RAJASTHAN,Jhunjhunun,Khetri,83.53565080986954,83.42265094676671,0.2465
RAJASTHAN,Bharatpur,Bayana,83.53765323992994,83.59177863566761,0.2491
MAHARASHTRA,Raigarh,Murud,83.53794116458016,83.53241813751708,0.0623
KARNATAKA,Chikkaballapura,Gauribidanur,83.54736614215169,84.27521283086847,0.2437
KARNATAKA,Hassan,Hole Narsipur,83.54767354421556,83.26916263139246,0.2438
MAHARASHTRA,Washim,Risod,83.55248259413621,84.41897543729925,0.329
MAHARASHTRA,Satara,Koregaon,83.56388349514563,83.63649461513525,0.265
GUJARAT,Surendranagar,Dasada,83.57571094048416,84.17811839323467,0.2464
GUJARAT,Sabar Kantha,Idar,83.5962218499907,84.15263666709228,0.9094
MADHYA PRADESH,Dewas,Hatpiplya,83.66131392338573,84.75753723211042,0.2844
GUJARAT,Mahesana,Kheralu,83.67220320232026,82.88856970063502,0.5568
RAJASTHAN,Churu,Rajgarh,83.67458947217456,85.39894126841352,0.098
RAJASTHAN,Churu,Rajgarh,83.67458947217456,85.39894126841352,0.105
ODISHA,Subarnapur,Binika,83.68586625825279,84.64565332035211,0.4511
UTTAR PRADESH,Ballia,Bansdih,83.70747644877933,84.09229048649436,0.5597
HARYANA,Jind,Narwana,83.70811920193425,83.11730540667817,0.3664
BIHAR,Gaya,Bodh Gaya,83.72904170705587,83.61111833381003,1.1871
ODISHA,Bargarh,Barapali,83.74535163832823,85.57143288722395,0.4622
ODISHA,Jharsuguda,Brajarajnagar,83.74867844736444,84.63603347544607,0.1685
GUJARAT,Bharuch,Amod,83.75915326319829,84.14286454823493,0.5459
KERALA,Palakkad,Chittur,83.80469595968366,84.14701512438569,0.0585
MADHYA PRADESH,Bhind,Gormi,83.81583238852564,85.89942502509811,0.2428
ANDHRA PRADESH,Anantapur,Raptadu,83.82163596710198,83.13959688599766,0.9855
MAHARASHTRA,Aurangabad,Sillod,83.82333739856597,84.43943390340056,0.5139
MAHARASHTRA,Nanded,Kinwat,83.83524492909203,84.35363728625317,0.2885
MAHARASHTRA,Raigarh,Mhasla,83.84517808859366,85.33219519135012,0.4694
BIHAR,Purnia,Kasba,83.84791415570693,82.43297318927571,0.2173
MADHYA PRADESH,Damoh,Patharia,83.90480055658627,86.22202092917928,0.4018
UTTAR PRADESH,Bulandshahr,Shikarpur,83.91067152620427,85.0325557269414,0.8741
WEST BENGAL,Nadia,Hanskhali,83.91311766311766,83.61725051687488,0.3983
JHARKHAND,Hazaribagh,Katamdag,83.93518237543242,84.00636149910109,1.2129
GUJARAT,Vadodara,Vaghodia,83.9561348506477,83.55715178013742,0.486
RAJASTHAN,Tonk,Todaraisingh,83.95928372029687,85.67965555917363,0.2834
HARYANA,Bhiwani,Bawani Khera,84.0288109576101,83.82334594751944,0.0318
KERALA,Idukki,Thodupuzha,84.03287610714494,84.39790057437116,0.3911
HIMACHAL PRADESH,Sirmaur,Paonta Sahib,84.04109024772019,81.87672493100277,0.0107
KARNATAKA,Chikmagalur,Tarikere,84.04563210227273,84.14654767496476,0.0322
UTTAR PRADESH,Pilibhit,Bisalpur,84.05324640043467,84.31310223320104,0.5127
PUNJAB,Firozpur,Jalalabad,84.06946664157495,83.22975852272727,0.1069
PUNJAB,Firozpur,Jalalabad,84.06946664157495,83.22975852272727,0.0185
JHARKHAND,Latehar,Chandwa,84.0707715676071,83.74064059900167,0.2181
JHARKHAND,Palamu,Hariharganj,84.08285379297334,84.54727440714505,0.242
HARYANA,Jind,Safidon,84.09842723032462,83.96781377368796,0.4067
MAHARASHTRA,Thane,Dahanu,84.10002611323195,82.31534350308624,0.0572
RAJASTHAN,Rajsamand,Deogarh,84.1008643190665,84.98585997086296,0.3411
GUJARAT,Gandhinagar,Dehgam,84.12582569388074,83.83646745903316,0.4251
BIHAR,Gopalganj,Barauli,84.1300459306644,85.27052514372714,0.7182
BIHAR,Purba Champaran,Areraj,84.13035388566583,84.89596345337092,0.6293
UTTAR PRADESH,Ghazipur,Ghazipur,84.13552840097967,83.3980665984167,0.2314
MAHARASHTRA,Amravati,Dhamangaon Railway,84.15603957416394,85.41787446983797,0.218
RAJASTHAN,Jalor,Bhinmal,84.15748645691829,83.7679245974988,0.2752
RAJASTHAN,Hanumangarh,Nohar,84.15859523756545,84.2152022005433,0.1739
ODISHA,Malkangiri,Orkel,84.18427544781723,83.48502994011976,0.2114
MADHYA PRADESH,Neemuch,Jiran,84.1848714111137,85.61521939245166,0.092
ASSAM,Jorhat,Mariani,84.19533024853168,83.7366758098677,0.0528
MADHYA PRADESH,Dewas,Kannod,84.21169708240276,85.39510505041532,0.0436
ASSAM,Kamrup,Hajo,84.21481653595194,82.72602268820901,0.0915
MADHYA PRADESH,Khargone (West Nimar),Maheshwar,84.22791719592159,85.31824049250322,0.0606
MADHYA PRADESH,Datia,Bhander,84.23064650345057,86.38963137937465,0.3118
BIHAR,Rohtas,Nokha,84.24827060988767,83.38138229269403,0.4304
MADHYA PRADESH,Balaghat,Katangi,84.26223755775192,85.00548476921779,0.4899
HARYANA,Jind,Julana,84.29334717941846,84.78648479985736,0.2943
GUJARAT,Anand,Sojitra,84.31087246306066,84.46937014667817,0.5574
HIMACHAL PRADESH,Kullu,Manali,84.32860378235031,81.71084337349399,0.1328
MAHARASHTRA,Parbhani,Jintur,84.33596457723267,86.15707294336984,0.0155
MADHYA PRADESH,Balaghat,Waraseoni,84.4041953361204,85.28713926012009,0.6428
PUNJAB,Hoshiarpur,Dasua,84.4096475777035,84.63949843260188,1.1044
KARNATAKA,Davanagere,Harapanahalli,84.42432691065983,84.60750328717064,0.1454
HARYANA,Sonipat,Kharkhoda,84.43021846545884,84.84670771837227,0.7401
MANIPUR,Imphal West,Lamshang,84.45012727444141,83.93560921454343,0.4229
MANIPUR,Imphal West,Lamshang,84.45012727444141,83.93560921454343,0.3796
MADHYA PRADESH,Burhanpur,Nepanagar,84.45919767113102,82.50892684142055,0.0586
BIHAR,Samastipur,Rosera,84.47095063402185,85.46639332259481,0.5242
GUJARAT,Junagadh,Talala,84.48401617906005,83.96136372313214,0.1588
PUNJAB,Shahid Bhagat Singh Nagar,Balachaur,84.52035345722702,84.68441369629518,0.594
BIHAR,Gopalganj,Katiya,84.56546663609264,84.93407779289636,0.2767
GUJARAT,Rajkot,Jasdan,84.56564923406043,83.82100704763522,0.0229
HIMACHAL PRADESH,Kullu,Kullu,84.57739120339016,82.35881605229707,0.1551
ASSAM,Kokrajhar,Kokrajhar (Pt),84.59110053972041,83.88272066578459,0.0041
RAJASTHAN,Churu,Taranagar,84.5914903862041,85.6368418227685,0.0284
KARNATAKA,Ramanagara,Kanakapura,84.60600153330084,85.412043722776,0.097
MAHARASHTRA,Buldana,Lonar,84.6302288793641,85.9798675977147,0.1844
MAHARASHTRA,Yavatmal,Ghatanji,84.63564403587638,85.56713307532003,0.1617
BIHAR,Nalanda,Islampur,84.65978298764296,83.40963592762154,0.0874
ASSAM,Dhubri,Bilasipara (Pt),84.69979255927569,84.44480678297734,0.1577
RAJASTHAN,Chittaurgarh,Begun,84.70149253731343,86.11667897457538,0.1388
JHARKHAND,Hazaribagh,Barhi,84.71546073867046,84.12528505608043,0.3203
UTTAR PRADESH,Hardoi,Shahabad,84.72955522070811,85.45454545454545,0.2521
MADHYA PRADESH,Sagar,Banda,84.73646800991145,86.52859707617337,0.0531
ODISHA,Khordha,Banapur,84.73836695756634,85.3557379852916,0.1471
MAHARASHTRA,Jalgaon,Raver,84.7402285296813,86.50161024729319,0.0076
MAHARASHTRA,Aurangabad,Paithan,84.75657594123682,84.87338960462016,0.3727
RAJASTHAN,Sirohi,Pindwara,84.79131478183778,84.06710262169307,0.2261
MAHARASHTRA,Akola,Patur,84.79420457002811,87.40180296200901,0.191
MADHYA PRADESH,Chhatarpur,Rajnagar,84.8104343461279,86.1740768797467,0.4045
KARNATAKA,Tumkur,Kunigal,84.87264320165822,85.76108281286561,0.033
ODISHA,Rayagada,Muniguda,84.88946825267503,83.83270911360799,0.1258
KARNATAKA,Chitradurga,Challakere,84.91076701003871,84.21969329893531,0.124
MAHARASHTRA,Nashik,Niphad,84.91680706171908,83.12238885638325,0.0005
GUJARAT,Junagadh,Una,84.93398579581289,84.2399895581048,0.1023
MAHARASHTRA,Nandurbar,Shahade,84.94682729662912,85.63241814566427,0.2306
HIMACHAL PRADESH,Hamirpur,Hamirpur,84.94715600095769,84.07876436571262,1.1459
MADHYA PRADESH,Mandsaur,Suwasara,84.9481830112685,85.72309273054199,0.0356
GUJARAT,Panch Mahals,Kalol,84.96471338580494,84.36235748436926,0.7978
GUJARAT,Panch Mahals,Kalol,84.96471338580494,84.36235748436926,0.7638
TRIPURA,North Tripura,Dasda,84.965257700638,84.25248240175284,0.1535
BIHAR,Purba Champaran,Mehsi,84.98613838512186,85.36731275424742,0.4094
MAHARASHTRA,Pune,Mulshi,85.01046746897771,83.00099963171463,0.0425
MAHARASHTRA,Nandurbar,Nawapur,85.02199726321675,87.04841070857661,0.306
GUJARAT,Junagadh,Vanthali,85.02505427568964,85.06632852126414,0.6566
BIHAR,Bhojpur,Behea,85.03214163616902,84.05070978516663,0.5423
UTTAR PRADESH,Ghaziabad,Garhmukteshwar,85.03862734551011,84.71895869403909,0.2665
RAJASTHAN,Tonk,Malpura,85.04497548866999,86.12116234155438,0.1662
RAJASTHAN,Jaipur,Chaksu,85.05057370525054,84.85341562631505,0.1512
PUNJAB,Jalandhar,Shahkot,85.07794297792617,84.85783220841095,0.16
ANDHRA PRADESH,Visakhapatnam,Paderu,85.10248715731652,86.11886445639594,0.0776
BIHAR,Madhubani,Jhanjharpur,85.1158038147139,86.17686310318186,0.9871
ODISHA,Baudh,Baudh Sadar,85.13515480574681,85.96928569230296,0.2284
GUJARAT,Tapi,Vyara,85.16935096109046,85.39518317503392,0.3766
MAHARASHTRA,Pune,Daund,85.2001072284597,84.92093902470177,0.1066
MADHYA PRADESH,Ujjain,Tarana,85.20576306414502,86.55261006656546,0.0102
BIHAR,Munger,Kharagpur,85.21702267963543,85.67491792672114,0.4504
MADHYA PRADESH,Shivpuri,Karera,85.22789845563223,86.35983899141793,0.0695
BIHAR,Gopalganj,Uchkagaon,85.23162817922409,84.58049886621315,1.1823
MAHARASHTRA,Bhandara,Pauni,85.23753460811965,85.86305084745763,0.7649
UTTAR PRADESH,Shahjahanpur,Tilhar,85.25567499256817,86.17867768207836,0.1064
ODISHA,Kendujhar,Daitari,85.25624750643792,82.92123792369412,0.6136
MAHARASHTRA,Raigarh,Sudhagad,85.29015710163515,85.16363138436259,0.3089
RAJASTHAN,Jhalawar,Aklera,85.30556473335535,86.17184761802055,0.2131
GUJARAT,Gandhinagar,Mansa,85.30888283220456,85.18909249363575,0.4559
HARYANA,Bhiwani,Dadri,85.33623813093453,84.92759146341463,0.3111
RAJASTHAN,Bhilwara,Shahpura,85.35407207033137,86.40211005874595,0.1363
